id,pI,M
NZ_CP034778.1_4861,4.9686,20425.52
NZ_CP034778.1_4864,8.6643,41729.89
NZ_CP034778.1_4865,6.0980,15199.48
NZ_CP034778.1_4866,4.7497,49069.72
NZ_CP034778.1_4867,9.4340,61464.03
NZ_CP034777.1_7,11.0126,63300.21
NZ_CP034777.1_9,10.7379,39322.11
NZ_CP034777.1_10,9.5589,29140.68
NZ_CP034777.1_11,8.0275,31115.35
NZ_CP034777.1_12,8.0361,48343.79
NZ_CP034777.1_13,7.1337,43867.25
NZ_CP034777.1_18,6.5120,14500.83
NZ_CP034777.1_25,8.5828,48201.67
NZ_CP034777.1_26,6.2147,121674.99
NZ_CP034777.1_27,6.6382,47799.29
NZ_CP034777.1_28,4.8722,76393.40
NZ_CP034777.1_29,10.4127,29213.12
NZ_CP034777.1_30,4.7848,22984.24
NZ_CP034777.1_31,11.3370,12771.08
NZ_CP034777.1_32,8.5239,57673.80
NZ_CP034777.1_34,9.6094,47933.16
NZ_CP034777.1_35,4.8788,15935.07
NZ_CP034777.1_39,9.2913,26013.96
NZ_CP034777.1_52,7.6855,19513.95
NZ_CP034777.1_60,10.6732,40751.65
NZ_CP034777.1_77,5.1857,49838.92
NZ_CP034777.1_84,5.9592,99067.95
NZ_CP034777.1_88,7.8508,36704.43
NZ_CP034777.1_90,5.4907,70666.84
NZ_CP034777.1_99,7.1738,50220.43
NZ_CP034777.1_103,9.4862,25843.47
NZ_CP034777.1_105,4.9635,85020.03
NZ_CP034777.1_106,5.7506,53776.50
NZ_CP034777.1_108,6.4695,135579.48
NZ_CP034777.1_115,10.0819,20810.98
NZ_CP034776.1_14,9.3230,24687.92
NZ_CP034776.1_16,10.6722,35602.52
NZ_CP034776.1_18,7.1301,60105.32
NZ_CP034776.1_19,10.1085,13205.43
NZ_CP034776.1_23,5.3045,43519.82
NZ_CP034776.1_29,10.2241,29508.54
NZ_CP034776.1_30,5.1885,10795.27
NZ_CP034776.1_31,9.7751,14623.87
NZ_CP034776.1_32,9.5606,24828.42
NZ_CP034776.1_33,9.4535,29519.17
NZ_CP034776.1_34,11.7596,14198.48
NZ_CP034776.1_35,10.0420,10052.71
NZ_CP034776.1_48,9.4376,16006.74
NZ_CP034776.1_53,4.9575,9554.93
NZ_CP034776.1_55,6.2309,20439.65
NZ_CP034776.1_57,4.9184,80852.94
NZ_CP034776.1_65,5.1651,19419.53
NZ_CP034776.1_68,6.1930,45113.90
NZ_CP034776.1_69,9.5077,26675.87
NZ_CP034776.1_70,4.2052,14080.77
NZ_CP034776.1_71,9.4822,35650.98
NZ_CP034776.1_72,6.6847,34665.00
NZ_CP034776.1_73,7.7913,30028.50
NZ_CP034776.1_75,6.3227,34687.74
NZ_CP034776.1_76,10.5436,28709.53
NZ_CP034776.1_78,5.7833,36486.32
NZ_CP034776.1_82,6.5233,55843.20
NZ_CP034776.1_83,5.7238,25225.27
NZ_CP034776.1_84,5.2170,51069.65
NZ_CP034776.1_86,6.6497,47767.67
NZ_CP034776.1_87,6.5348,114649.90
NZ_CP034776.1_88,8.3363,15493.12
NZ_CP034776.1_89,6.5436,86900.41
NZ_CP034776.1_91,10.4093,27081.72
NZ_CP034776.1_93,6.2669,67341.50
NZ_CP034776.1_94,5.0550,33202.19
NZ_CP034776.1_97,6.2991,25674.62
NZ_CP034776.1_98,5.4995,53005.61
NZ_CP034776.1_99,7.8310,16050.46
NZ_CP034776.1_100,6.6791,84766.82
NZ_CP034776.1_101,10.3148,39291.13
NZ_CP034776.1_102,10.3030,21164.17
NZ_CP034776.1_103,9.5455,111234.31
NZ_CP034776.1_108,10.0764,17367.12
NZ_CP034776.1_109,9.9377,13608.80
NZ_CP034776.1_110,9.8328,21222.16
NZ_CP034776.1_112,6.1826,37807.31
NZ_CP034776.1_113,6.8526,49874.16
NZ_CP034776.1_115,4.6585,37354.78
NZ_CP034776.1_116,10.0309,31274.80
NZ_CP034776.1_118,6.0657,20206.87
NZ_CP034776.1_119,6.5096,34002.75
NZ_CP034776.1_120,4.8358,16614.83
NZ_CP034776.1_121,6.1423,45260.98
NZ_CP034776.1_124,6.6545,37992.01
NZ_CP034776.1_126,4.7599,41540.06
NZ_CP034776.1_127,6.9084,60688.88
NZ_CP034776.1_129,4.4427,45447.36
NZ_CP034776.1_130,4.8453,14723.78
NZ_CP034776.1_131,8.6487,19092.22
NZ_CP034776.1_136,9.1818,24434.27
NZ_CP034776.1_137,8.8824,28681.25
NZ_CP034776.1_138,8.7549,30641.77
NZ_CP034776.1_139,9.7503,44127.40
NZ_CP034776.1_140,5.1072,54481.84
NZ_CP034776.1_141,9.6809,62637.94
NZ_CP034776.1_143,5.5526,31730.93
NZ_CP034776.1_144,4.7857,15072.18
NZ_CP034776.1_145,10.2084,18351.16
NZ_CP034776.1_148,4.4412,17493.90
NZ_CP034776.1_150,6.1780,78384.02
NZ_CP034776.1_152,6.6785,19588.64
NZ_CP034776.1_155,9.0592,48750.02
NZ_CP034776.1_156,6.2541,24341.59
NZ_CP034776.1_158,8.0285,131114.83
NZ_CP034776.1_159,6.9272,44751.01
NZ_CP034776.1_160,6.2282,79253.77
NZ_CP034776.1_162,10.0461,33125.22
NZ_CP034776.1_165,9.1341,24663.52
NZ_CP034776.1_170,5.2614,32070.50
NZ_CP034776.1_171,6.2521,79837.94
NZ_CP034776.1_174,6.9300,17531.27
NZ_CP034776.1_175,9.4076,34610.20
NZ_CP034776.1_176,10.3244,37746.09
NZ_CP034776.1_177,7.1450,36310.32
NZ_CP034776.1_178,4.1863,18890.56
NZ_CP034776.1_179,8.4041,112634.93
NZ_CP034776.1_180,10.6219,20300.34
NZ_CP034776.1_181,5.0779,31843.24
NZ_CP034776.1_187,6.7463,38346.37
NZ_CP034776.1_198,4.6380,22631.81
NZ_CP034776.1_200,4.5447,22876.89
NZ_CP034776.1_201,5.7346,38198.38
NZ_CP034776.1_206,4.1757,14780.56
NZ_CP034776.1_209,9.9763,10933.00
NZ_CP034776.1_211,7.4098,53308.97
NZ_CP034776.1_212,6.4101,47211.12
NZ_CP034776.1_216,7.6160,39519.17
NZ_CP034776.1_217,6.0469,36404.58
NZ_CP034776.1_219,8.3880,50964.79
